id,region,usuario,antiguedad,genero
51466,RegionC,Ligero,22.37299914,Mujer
51467,RegionC,Ligero,57.31221765,Hombre
51468,RegionB,Ligero,24.86588314,Hombre
51469,RegionA,Pesado,23.29043487,Mujer
51470,RegionA,Pesado,42.29194639,Hombre
51471,RegionC,Ligero,20.65249654,Mujer
51472,RegionC,Ligero,44.22694216,Hombre
51473,RegionB,Ligero,61.54013767,Hombre
51474,RegionA,Ligero,22.24270126,Hombre
51475,RegionB,Ligero,35.90466448,Mujer
51476,RegionA,Pesado,36.44045943,Mujer
51477,RegionA,Pesado,23.70124969,Mujer
51478,RegionC,Ligero,34.00317811,Hombre
51479,RegionB,Ligero,41.07169714,Hombre
51480,RegionC,Ligero,19.83009994,Hombre
51481,RegionB,Ligero,37.36804197,Mujer
51482,RegionB,Pesado,34.1868452,Hombre
51483,RegionB,Ligero,52.40285526,Mujer
51484,RegionA,Ligero,61.06268497,Mujer
51485,RegionA,Ligero,42.16491645,Hombre
51486,RegionA,Ligero,41.83203456,Hombre
51487,RegionB,Pesado,21.31625352,Mujer
51488,RegionB,Ligero,45.59044981,Hombre
51489,RegionB,Pesado,20.49396333,Hombre
51490,RegionB,Ligero,59.90597264,Hombre
51491,RegionC,Ligero,50.40814414,Mujer
51492,RegionB,Ligero,47.89599308,Mujer
51493,RegionA,Ligero,60.93327104,Mujer
51494,RegionB,Ligero,40.30599588,Hombre
51495,RegionC,Pesado,38.55403374,Hombre
51496,RegionC,Ligero,17.92602369,Mujer
51497,RegionB,Pesado,36.15336705,Mujer
51498,RegionB,Ligero,25.68146941,Mujer
51499,RegionC,Ligero,39.77323767,Hombre
51500,RegionC,Ligero,54.80300578,Hombre
51501,RegionC,Ligero,56.83109,Hombre
51502,RegionA,Pesado,23.84711424,Mujer
51503,RegionC,Ligero,25.15278187,Hombre
51504,RegionC,Pesado,25.10252227,Mujer
51505,RegionB,Ligero,44.98373963,Mujer
51506,RegionC,Ligero,61.22347285,Mujer
51507,RegionC,Ligero,40.99279032,Mujer
51508,RegionB,Pesado,46.62180106,Mujer
51509,RegionB,Pesado,35.7033518,Mujer
51510,RegionB,Pesado,36.25760202,Mujer
51511,RegionC,Ligero,27.42118373,Mujer
51512,RegionB,Ligero,47.47600425,Hombre
51513,RegionC,Ligero,19.30964441,Hombre
51514,RegionA,Ligero,21.16679935,Hombre
51515,RegionB,Ligero,20.07801987,Hombre
51516,RegionB,Ligero,58.14738405,Mujer
51517,RegionC,Ligero,52.5215315,Mujer
51518,RegionB,Pesado,36.02047313,Hombre
51519,RegionC,Ligero,59.41905308,Hombre
51520,RegionC,Ligero,56.57642882,Mujer
51521,RegionB,Pesado,20.59501367,Hombre
51522,RegionC,Ligero,49.50238937,Hombre
51523,RegionC,Ligero,49.23932328,Mujer
51524,RegionB,Ligero,13.21186615,Mujer
51525,RegionA,Ligero,53.6759471,Mujer
51526,RegionB,Ligero,33.81238502,Hombre
51527,RegionB,Pesado,49.41302404,Mujer
51528,RegionC,Ligero,34.84558895,Hombre
51529,RegionC,Ligero,60.96093734,Mujer
51530,RegionB,Ligero,48.63378496,Mujer
51531,RegionB,Pesado,57.46163221,Hombre
51532,RegionC,Pesado,53.89168182,Hombre
51533,RegionC,Ligero,35.67370029,Mujer
51534,RegionC,Ligero,38.01638949,Mujer
51535,RegionC,Ligero,18.97622899,Mujer
51536,RegionB,Ligero,58.93105912,Mujer
51537,RegionB,Ligero,25.20716246,Hombre
51538,RegionA,Ligero,48.23143841,Mujer
51539,RegionB,Ligero,22.18222752,Hombre
51540,RegionC,Ligero,50.93062301,Mujer
51541,RegionB,Pesado,55.97371283,Mujer
51542,RegionC,Ligero,45.55339949,Mujer
51543,RegionA,Ligero,27.26522894,Mujer
51544,RegionC,Ligero,46.09739931,Hombre
51545,RegionC,Ligero,54.53399422,Mujer
51546,RegionA,Pesado,5.158051384,Hombre
51547,RegionB,Ligero,36.22913566,Mujer
51548,RegionA,Ligero,24.98312671,Hombre
51549,RegionC,Ligero,59.89216726,Mujer
51550,RegionB,Pesado,25.94389788,Hombre
51551,RegionC,Pesado,57.53725122,Hombre
51552,RegionC,Ligero,37.58099857,Hombre
51553,RegionB,Ligero,42.86132027,Mujer
51554,RegionB,Ligero,54.0993863,Hombre
51555,RegionB,Pesado,26.66730885,Mujer
51556,RegionC,Ligero,28.29770997,Mujer
51557,RegionC,Ligero,59.07582721,Mujer
51558,RegionC,Ligero,18.81857893,Hombre
51559,RegionC,Pesado,32.93191973,Mujer
51560,RegionC,Ligero,40.64890671,Hombre
51561,RegionA,Pesado,17.2393322,Mujer
51562,RegionA,Pesado,48.02483989,Mujer
51563,RegionB,Pesado,45.13743784,Mujer
51564,RegionA,Ligero,41.83906585,Hombre
51565,RegionA,Ligero,49.19508277,Hombre
51566,RegionB,Pesado,54.88849008,Mujer
51567,RegionA,Ligero,44.56270051,Hombre
51568,RegionA,Ligero,50.96731609,Mujer
51569,RegionA,Pesado,50.4848799,Mujer
51570,RegionA,Pesado,29.74372543,Mujer
51571,RegionA,Ligero,21.24110284,Hombre
51572,RegionB,Pesado,40.16399146,Mujer
51573,RegionA,Ligero,25.70745791,Mujer
51574,RegionA,Ligero,28.73401877,Hombre
51575,RegionA,Ligero,41.56983858,Mujer
51576,RegionB,Ligero,43.98729751,Hombre
51577,RegionC,Pesado,48.03798384,Mujer
51578,RegionA,Pesado,49.2190684,Mujer
51579,RegionC,Ligero,46.29288036,Hombre
51580,RegionB,Pesado,34.65349488,Hombre
51581,RegionA,Ligero,20.3046384,Hombre
51582,RegionA,Pesado,36.50447763,Mujer
51583,RegionB,Ligero,24.2817075,Hombre
51584,RegionC,Ligero,36.84322396,Hombre
51585,RegionA,Ligero,55.74901015,Hombre
51586,RegionA,Pesado,41.27538582,Hombre
51587,RegionC,Ligero,54.46310048,Mujer
51588,RegionB,Ligero,14.64052636,Hombre
51589,RegionC,Ligero,34.52880309,Mujer
51590,RegionB,Ligero,21.08131993,Mujer
51591,RegionC,Ligero,24.85941343,Mujer
51592,RegionB,Pesado,32.94763539,Hombre
51593,RegionB,Pesado,69.5506637,Hombre
51594,RegionA,Ligero,58.52500834,Hombre
51595,RegionB,Ligero,38.39075312,Hombre
51596,RegionC,Ligero,16.01689885,Hombre
51597,RegionB,Pesado,28.22644124,Mujer
51598,RegionA,Ligero,54.60495459,Mujer
51599,RegionA,Pesado,19.06754135,Hombre
51600,RegionA,Ligero,56.53470952,Hombre
51601,RegionB,Ligero,30.59268419,Mujer
51602,RegionA,Ligero,39.96371792,Mujer
51603,RegionA,Ligero,56.1224175,Mujer
51604,RegionA,Ligero,19.09486843,Mujer
51605,RegionB,Ligero,51.27338167,Mujer
51606,RegionA,Ligero,58.69632931,Mujer
51607,RegionB,Ligero,21.68973493,Hombre
51608,RegionA,Ligero,24.9753183,Hombre
51609,RegionA,Ligero,23.13271539,Mujer
51610,RegionC,Ligero,41.14299653,Hombre
51611,RegionA,Ligero,43.66514465,Mujer
51612,RegionA,Ligero,41.4637666,Hombre
51613,RegionA,Ligero,42.97664998,Hombre
51614,RegionB,Ligero,43.60719097,Hombre
51615,RegionA,Ligero,33.9806195,Mujer
51616,RegionB,Ligero,19.57031471,Hombre
51617,RegionA,Ligero,38.76610599,Hombre
51618,RegionA,Pesado,26.44279076,Mujer
51619,RegionB,Pesado,50.89680171,Hombre
51620,RegionA,Ligero,55.30734014,Mujer
51621,RegionB,Ligero,24.46349156,Hombre
51622,RegionC,Ligero,47.61066621,Mujer
51623,RegionB,Pesado,24.68224317,Hombre
51624,RegionA,Pesado,58.9052219,Hombre
51625,RegionA,Ligero,26.30519682,Hombre
51626,RegionC,Ligero,55.21808784,Hombre
51627,RegionB,Ligero,22.08191424,Hombre
51628,RegionA,Ligero,29.42025016,Mujer
51629,RegionB,Ligero,41.93529673,Hombre
51630,RegionB,Pesado,17.42180467,Hombre
51631,RegionC,Ligero,50.72618781,Hombre
51632,RegionB,Pesado,34.56514251,Mujer
51633,RegionC,Ligero,24.46073303,Mujer
51634,RegionA,Pesado,29.12363195,Hombre
51635,RegionA,Ligero,31.16600943,Hombre
51636,RegionB,Pesado,40.04166794,Hombre
51637,RegionC,Pesado,42.77103874,Mujer
51638,RegionC,Ligero,20.76195148,Mujer
51639,RegionA,Pesado,39.71643671,Hombre
51640,RegionA,Pesado,53.24773178,Mujer
51641,RegionB,Ligero,44.01938148,Hombre
51642,RegionC,Ligero,43.83175959,Mujer
51643,RegionA,Pesado,27.34239176,Hombre
51644,RegionA,Ligero,49.29422629,Mujer
51645,RegionB,Ligero,33.39968731,Mujer
51646,RegionA,Ligero,29.00900246,Hombre
51647,RegionA,Ligero,54.8983251,Mujer
51648,RegionB,Ligero,54.85524807,Hombre
51649,RegionA,Ligero,43.03493962,Mujer
51650,RegionC,Pesado,46.02671396,Hombre
51651,RegionB,Pesado,23.46830526,Hombre
51652,RegionA,Pesado,26.41683204,Hombre
51653,RegionC,Ligero,54.36166726,Mujer
51654,RegionA,Pesado,45.76554966,Hombre
51655,RegionA,Pesado,43.94128761,Mujer
51656,RegionB,Pesado,33.27881299,Mujer
51657,RegionA,Ligero,30.72040155,Hombre
51658,RegionA,Ligero,25.86757584,Hombre
51659,RegionB,Ligero,25.34656341,Mujer
51660,RegionB,Ligero,24.02711475,Hombre
51661,RegionA,Pesado,55.17086011,Mujer
51662,RegionA,Ligero,58.88958805,Hombre
51663,RegionC,Pesado,54.525696,Mujer
51664,RegionB,Ligero,29.65982824,Mujer
51665,RegionA,Ligero,41.98018728,Mujer
51666,RegionB,Ligero,48.89674383,Hombre
51667,RegionC,Ligero,43.573334,Hombre
51668,RegionC,Ligero,16.70583609,Mujer
51669,RegionC,Ligero,45.30374531,Hombre
51670,RegionB,Pesado,53.79666451,Hombre
51671,RegionC,Ligero,21.73711709,Mujer
51672,RegionC,Pesado,49.45486448,Mujer
51673,RegionC,Ligero,27.91265013,Mujer
51674,RegionA,Ligero,21.66338254,Mujer
51675,RegionA,Ligero,35.89888818,Hombre
51676,RegionA,Ligero,40.40756494,Hombre
51677,RegionB,Ligero,38.38305339,Hombre
51678,RegionC,Ligero,30.66986778,Mujer
51679,RegionA,Ligero,39.15905033,Hombre
51680,RegionB,Ligero,41.19210127,Hombre
51681,RegionA,Ligero,47.34120555,Hombre
51682,RegionC,Ligero,15.98436006,Hombre
51683,RegionB,Ligero,43.46600977,Hombre
51684,RegionC,Ligero,65.87782277,Hombre
51685,RegionC,Ligero,49.26953089,Hombre
51686,RegionB,Ligero,49.07702654,Hombre
51687,RegionC,Ligero,36.72303421,Mujer
51688,RegionC,Pesado,27.44658069,Mujer
51689,RegionA,Ligero,50.12392859,Mujer
51690,RegionA,Ligero,50.46713465,Hombre
51691,RegionA,Pesado,36.69370011,Hombre
51692,RegionA,Ligero,54.49550945,Hombre
51693,RegionC,Ligero,30.2704256,Hombre
51694,RegionA,Ligero,49.55758678,Mujer
51695,RegionB,Ligero,40.69212751,Hombre
51696,RegionC,Pesado,45.22560481,Hombre
51697,RegionC,Pesado,49.95466781,Mujer
51698,RegionB,Ligero,30.63412152,Mujer
51699,RegionB,Ligero,49.34915493,Hombre
51700,RegionB,Ligero,46.76193443,Mujer
51701,RegionC,Ligero,56.13241048,Hombre
51702,RegionA,Ligero,45.62078141,Mujer
51703,RegionC,Ligero,41.12964267,Mujer
51704,RegionB,Pesado,32.7759307,Mujer
51705,RegionA,Pesado,57.45311906,Hombre
51706,RegionC,Ligero,44.98888392,Hombre
51707,RegionA,Ligero,50.44036187,Mujer
51708,RegionC,Pesado,28.70302036,Mujer
51709,RegionB,Ligero,26.05133784,Mujer
51710,RegionA,Pesado,30.80853901,Mujer
51711,RegionB,Ligero,54.24008654,Mujer
51712,RegionC,Pesado,31.83491828,Mujer
51713,RegionB,Pesado,29.51867897,Mujer
51714,RegionB,Ligero,16.50539172,Hombre
51715,RegionA,Ligero,22.86322921,Hombre
51716,RegionB,Ligero,44.81235146,Mujer
51717,RegionA,Pesado,44.89792564,Mujer
51718,RegionA,Ligero,23.93872551,Hombre
51719,RegionC,Ligero,21.569582,Mujer
51720,RegionB,Ligero,63.9223271,Mujer
51721,RegionC,Pesado,25.58128074,Hombre
51722,RegionA,Ligero,50.89183698,Mujer
51723,RegionA,Ligero,38.33910783,Hombre
51724,RegionC,Ligero,53.82543888,Mujer
51725,RegionB,Pesado,30.93231167,Mujer
51726,RegionC,Ligero,40.67483391,Mujer
51727,RegionB,Ligero,51.46341436,Mujer
51728,RegionA,Ligero,47.70040403,Hombre
51729,RegionB,Ligero,36.15018233,Mujer
51730,RegionA,Ligero,48.66380521,Hombre
51731,RegionA,Ligero,57.71435838,Mujer
51732,RegionB,Ligero,38.32749954,Mujer
51733,RegionC,Ligero,54.41611336,Mujer
51734,RegionC,Ligero,28.52219495,Mujer
51735,RegionB,Pesado,26.42792511,Hombre
51736,RegionC,Ligero,32.72116515,Mujer
51737,RegionC,Ligero,46.64331644,Mujer
51738,RegionC,Ligero,27.98588292,Hombre
51739,RegionC,Pesado,49.1362032,Mujer
51740,RegionC,Ligero,52.09809977,Mujer
51741,RegionC,Ligero,52.20671246,Hombre
51742,RegionA,Ligero,27.46890259,Mujer
51743,RegionC,Pesado,36.10729915,Hombre
51744,RegionC,Ligero,42.69758171,Hombre
51745,RegionA,Pesado,60.47329705,Hombre
51746,RegionB,Ligero,27.24590145,Mujer
51747,RegionA,Ligero,53.05490593,Mujer
51748,RegionB,Ligero,26.11382126,Hombre
51749,RegionA,Pesado,29.33967439,Mujer
51750,RegionB,Ligero,48.46144199,Mujer
51751,RegionB,Ligero,45.90554784,Mujer
51752,RegionA,Ligero,27.04882143,Mujer
51753,RegionA,Ligero,39.63258326,Hombre
51754,RegionB,Pesado,61.10086955,Hombre
51755,RegionC,Ligero,26.440882,Mujer
51756,RegionB,Pesado,54.67220127,Hombre
51757,RegionC,Pesado,26.78050776,Mujer
51758,RegionB,Pesado,35.16542237,Hombre
51759,RegionC,Pesado,34.75034129,Hombre
51760,RegionA,Ligero,42.8673712,Hombre
51761,RegionC,Ligero,46.63378328,Mujer
51762,RegionB,Ligero,43.40767341,Mujer
51763,RegionA,Ligero,67.21907936,Mujer
51764,RegionC,Pesado,36.15749514,Hombre
51765,RegionC,Ligero,36.44987802,Mujer
51766,RegionC,Pesado,58.89671341,Mujer
51767,RegionA,Ligero,52.02682988,Mujer
51768,RegionB,Pesado,20.40628441,Mujer
51769,RegionB,Ligero,42.55354804,Hombre
51770,RegionA,Ligero,36.63306611,Hombre
51771,RegionA,Ligero,52.60623972,Mujer
51772,RegionB,Pesado,32.8371856,Hombre
51773,RegionA,Pesado,38.23913922,Mujer
51774,RegionB,Pesado,43.62530123,Mujer
51775,RegionC,Pesado,37.24065787,Mujer
51776,RegionA,Ligero,43.49348396,Hombre
51777,RegionB,Pesado,40.90311363,Hombre
51778,RegionA,Ligero,32.13539071,Mujer
51779,RegionC,Ligero,35.70243418,Mujer
51780,RegionA,Ligero,53.09052833,Hombre
51781,RegionB,Ligero,46.55939807,Mujer
51782,RegionB,Pesado,34.15976909,Mujer
51783,RegionC,Ligero,35.07096147,Mujer
51784,RegionB,Ligero,44.48433654,Hombre
51785,RegionB,Ligero,41.16045642,Hombre
51786,RegionB,Pesado,43.02651896,Hombre
51787,RegionB,Ligero,40.33562673,Hombre
51788,RegionA,Ligero,36.58874967,Mujer
51789,RegionB,Ligero,45.6694179,Mujer
51790,RegionC,Ligero,69.26941941,Hombre
51791,RegionA,Ligero,60.98239141,Mujer
51792,RegionA,Ligero,37.98845725,Mujer
51793,RegionC,Pesado,57.19737926,Mujer
51794,RegionB,Ligero,32.40599482,Mujer
51795,RegionA,Ligero,46.75139305,Mujer
51796,RegionC,Pesado,32.58632576,Mujer
51797,RegionA,Ligero,42.78974827,Hombre
51798,RegionC,Pesado,18.92657076,Hombre
51799,RegionB,Ligero,45.14318479,Mujer
51800,RegionC,Pesado,30.67313541,Mujer
51801,RegionC,Ligero,25.01032638,Hombre
51802,RegionB,Ligero,25.64726941,Hombre
51803,RegionA,Ligero,56.19848629,Mujer
51804,RegionC,Pesado,21.31881348,Hombre
51805,RegionB,Ligero,56.79921763,Hombre
51806,RegionA,Ligero,56.93791098,Hombre
51807,RegionB,Pesado,44.91026589,Hombre
51808,RegionC,Ligero,22.26356371,Hombre
51809,RegionC,Pesado,47.06980357,Hombre
51810,RegionC,Ligero,32.73274488,Hombre
51811,RegionB,Ligero,36.71672295,Mujer
51812,RegionA,Ligero,46.07260696,Mujer
51813,RegionA,Pesado,64.7587424,Mujer
51814,RegionC,Ligero,47.62662668,Hombre
51815,RegionB,Ligero,58.5828944,Hombre
51816,RegionA,Ligero,53.05993076,Mujer
51817,RegionA,Ligero,19.77128793,Hombre
51818,RegionA,Ligero,59.43922319,Hombre
51819,RegionB,Pesado,48.50946244,Mujer
51820,RegionA,Ligero,32.49955873,Mujer
51821,RegionA,Pesado,19.49968628,Hombre
51822,RegionB,Ligero,53.74455708,Mujer
51823,RegionA,Pesado,36.97386934,Hombre
51824,RegionC,Pesado,43.55963793,Hombre
51825,RegionA,Ligero,49.77810812,Mujer
51826,RegionC,Ligero,42.3463992,Hombre
51827,RegionB,Ligero,44.99054388,Mujer
51828,RegionA,Ligero,40.14700201,Hombre
51829,RegionA,Ligero,37.69791906,Hombre
51830,RegionC,Pesado,28.95632701,Mujer
51831,RegionC,Ligero,52.48436702,Hombre
51832,RegionB,Pesado,32.36803433,Mujer
51833,RegionA,Pesado,30.99770527,Mujer
51834,RegionC,Pesado,29.97676426,Mujer
51835,RegionB,Ligero,25.92134314,Hombre
51836,RegionA,Pesado,26.89481728,Hombre
51837,RegionB,Ligero,44.90954754,Hombre
51838,RegionA,Pesado,70.85092374,Mujer
51839,RegionC,Ligero,11.80145855,Hombre
51840,RegionB,Ligero,55.45440964,Hombre
51841,RegionC,Pesado,10.65215794,Hombre
51842,RegionC,Pesado,46.16686726,Hombre
51843,RegionC,Ligero,37.76477801,Hombre
51844,RegionB,Ligero,55.45830498,Mujer
51845,RegionB,Ligero,54.43327159,Hombre
51846,RegionC,Pesado,38.06754218,Mujer
51847,RegionA,Ligero,46.7169705,Hombre
51848,RegionC,Ligero,22.94566815,Mujer
51849,RegionB,Pesado,26.63320754,Mujer
51850,RegionC,Ligero,47.57963964,Mujer
51851,RegionA,Ligero,46.27340377,Mujer
51852,RegionB,Pesado,40.5024111,Mujer
51853,RegionB,Pesado,47.12774632,Mujer
51854,RegionA,Ligero,37.14723094,Mujer
51855,RegionA,Ligero,57.87340064,Hombre
51856,RegionC,Pesado,33.60404223,Mujer
51857,RegionA,Ligero,41.5016654,Hombre
51858,RegionB,Ligero,46.41322549,Mujer
51859,RegionC,Ligero,37.46580311,Hombre
51860,RegionA,Ligero,42.16679522,Mujer
51861,RegionC,Ligero,23.1997553,Hombre
51862,RegionA,Pesado,48.72118955,Mujer
51863,RegionA,Ligero,30.22465003,Hombre
51864,RegionB,Ligero,45.94427363,Hombre
51865,RegionB,Ligero,51.11947863,Mujer
51866,RegionC,Ligero,33.58714395,Mujer
51867,RegionC,Ligero,57.55355639,Mujer
51868,RegionB,Pesado,27.65944571,Hombre
51869,RegionC,Pesado,42.56319423,Hombre
51870,RegionB,Pesado,53.48548393,Hombre
51871,RegionB,Ligero,54.66215754,Hombre
51872,RegionC,Pesado,47.73926974,Mujer
51873,RegionC,Ligero,44.03793656,Hombre
51874,RegionA,Ligero,53.60804099,Mujer
51875,RegionB,Ligero,30.20015197,Hombre
51876,RegionB,Pesado,23.42583592,Mujer
51877,RegionA,Ligero,42.78841547,Hombre
51878,RegionA,Ligero,42.00302571,Mujer
51879,RegionC,Ligero,34.00630667,Hombre
51880,RegionB,Ligero,24.30994244,Hombre
51881,RegionB,Pesado,50.91446823,Mujer
51882,RegionA,Ligero,38.53099662,Hombre
51883,RegionB,Ligero,30.50746608,Mujer
51884,RegionB,Ligero,44.72728107,Hombre
51885,RegionC,Ligero,26.70449413,Hombre
51886,RegionA,Pesado,40.74458556,Hombre
51887,RegionB,Ligero,39.02812959,Mujer
51888,RegionC,Ligero,61.90638464,Hombre
51889,RegionC,Ligero,25.18664419,Hombre
51890,RegionC,Pesado,45.41195973,Mujer
51891,RegionB,Ligero,53.68935881,Mujer
51892,RegionB,Ligero,53.06339147,Hombre
51893,RegionC,Pesado,25.53532059,Hombre
51894,RegionB,Ligero,63.14580138,Mujer
51895,RegionB,Pesado,41.00276732,Mujer
51896,RegionC,Pesado,24.62670022,Hombre
51897,RegionA,Ligero,33.74953403,Mujer
51898,RegionC,Pesado,43.94696203,Mujer
51899,RegionA,Pesado,41.8689827,Hombre
51900,RegionA,Ligero,30.92163112,Hombre
51901,RegionC,Ligero,32.25759997,Mujer
51902,RegionC,Ligero,55.4237318,Hombre
51903,RegionC,Ligero,17.81631516,Hombre
51904,RegionB,Ligero,21.52794896,Hombre
51905,RegionC,Ligero,47.87013919,Hombre
51906,RegionA,Ligero,22.53757354,Hombre
51907,RegionC,Ligero,53.15767018,Mujer
51908,RegionA,Pesado,31.1442035,Mujer
51909,RegionA,Ligero,34.20818117,Hombre
51910,RegionA,Ligero,63.09475031,Hombre
51911,RegionA,Ligero,26.5090795,Mujer
51912,RegionB,Pesado,37.12186077,Hombre
51913,RegionB,Pesado,42.48968922,Mujer
51914,RegionC,Ligero,34.12338648,Mujer
51915,RegionB,Ligero,10.18666789,Mujer
51916,RegionC,Pesado,37.17581019,Mujer
51917,RegionA,Ligero,30.60710216,Mujer
51918,RegionA,Ligero,38.25970884,Hombre
51919,RegionB,Ligero,69.53594269,Hombre
51920,RegionA,Pesado,26.88918702,Mujer
51921,RegionB,Pesado,32.01633638,Hombre
51922,RegionB,Ligero,44.04414764,Hombre
51923,RegionB,Ligero,40.37230699,Hombre
51924,RegionC,Pesado,47.70350706,Mujer
51925,RegionA,Ligero,55.57640752,Hombre
51926,RegionC,Ligero,27.38595733,Hombre
51927,RegionC,Ligero,38.31247428,Hombre
51928,RegionB,Ligero,28.05936485,Hombre
51929,RegionB,Ligero,53.85545926,Hombre
51930,RegionA,Ligero,30.69175216,Hombre
51931,RegionA,Pesado,46.74618899,Mujer
51932,RegionC,Ligero,45.90974921,Hombre
51933,RegionB,Pesado,45.88442926,Hombre
51934,RegionB,Ligero,56.23909454,Hombre
51935,RegionB,Ligero,57.35566209,Mujer
51936,RegionA,Ligero,18.95622982,Hombre
51937,RegionC,Ligero,49.67310489,Mujer
51938,RegionB,Ligero,48.29754185,Hombre
51939,RegionA,Ligero,43.40976485,Mujer
51940,RegionC,Ligero,29.1826723,Mujer
51941,RegionB,Ligero,24.64236842,Mujer
51942,RegionB,Ligero,40.9827167,Mujer
51943,RegionC,Pesado,23.14968839,Mujer
51944,RegionA,Ligero,32.60411078,Mujer
51945,RegionC,Pesado,7.817024654,Hombre
51946,RegionA,Ligero,40.70393175,Mujer
51947,RegionC,Ligero,52.63174446,Hombre
51948,RegionA,Ligero,36.19500252,Mujer
51949,RegionC,Ligero,59.53284498,Mujer
51950,RegionA,Ligero,33.07323978,Hombre
51951,RegionA,Pesado,45.78286168,Mujer
51952,RegionB,Pesado,27.4665778,Hombre
51953,RegionA,Ligero,37.14116401,Mujer
51954,RegionC,Pesado,17.52189669,Hombre
51955,RegionB,Ligero,33.39909545,Mujer
51956,RegionA,Ligero,53.29442454,Hombre
51957,RegionC,Ligero,39.73878769,Hombre
51958,RegionB,Ligero,39.91946565,Hombre
51959,RegionA,Pesado,49.08265397,Hombre
51960,RegionA,Ligero,61.50290095,Hombre
51961,RegionA,Ligero,51.68036646,Mujer
51962,RegionA,Pesado,40.79572286,Hombre
51963,RegionA,Pesado,46.81044441,Hombre
51964,RegionB,Ligero,42.6308039,Hombre
51965,RegionC,Ligero,26.60124313,Mujer
51966,RegionB,Ligero,52.92362344,Hombre
51967,RegionB,Ligero,58.87317974,Hombre
51968,RegionA,Ligero,26.25387952,Mujer
51969,RegionC,Ligero,47.90768943,Mujer
51970,RegionC,Pesado,40.78190324,Hombre
51971,RegionB,Ligero,54.01099195,Mujer
51972,RegionB,Ligero,36.19377712,Mujer
51973,RegionC,Pesado,41.49536637,Hombre
51974,RegionC,Ligero,30.60454512,Mujer
51975,RegionC,Ligero,54.87707178,Hombre
51976,RegionC,Ligero,21.23299934,Hombre
51977,RegionA,Pesado,18.39507627,Mujer
51978,RegionC,Ligero,26.7197856,Mujer
51979,RegionA,Ligero,54.68642811,Mujer
51980,RegionA,Ligero,21.9233807,Mujer
51981,RegionB,Ligero,45.97730208,Hombre
51982,RegionB,Ligero,25.50109804,Mujer
51983,RegionB,Ligero,27.30453284,Hombre
51984,RegionC,Pesado,62.04213419,Mujer
51985,RegionA,Ligero,30.27091416,Mujer
51986,RegionA,Ligero,19.17417423,Hombre
51987,RegionA,Pesado,30.69866805,Hombre
51988,RegionA,Pesado,50.94000248,Mujer
51989,RegionA,Pesado,11.85471118,Hombre
51990,RegionA,Ligero,45.12711905,Mujer
51991,RegionB,Ligero,71.59385479,Hombre
51992,RegionA,Ligero,31.62249207,Mujer
51993,RegionB,Pesado,34.13530679,Mujer
51994,RegionA,Ligero,37.85174487,Hombre
51995,RegionC,Ligero,16.7275201,Mujer
51996,RegionA,Pesado,15.69301926,Mujer
51997,RegionC,Ligero,39.87246327,Hombre
51998,RegionC,Pesado,13.36281085,Hombre
